phase_name,phase_idx,step,state,action,action_name,reward,next_state
addiction,1,24,0,1,as3,1.0,0
addiction,1,25,0,3,as5,1.0,0
addiction,1,26,0,2,as4,1.0,0
addiction,1,27,0,5,as7,1.0,0
addiction,1,28,0,2,as4,1.0,0
addiction,1,29,0,2,as4,1.0,0
addiction,1,30,0,2,as4,1.0,0
addiction,1,31,0,2,as4,1.0,0
addiction,1,32,0,1,as3,1.0,0
addiction,1,33,0,3,as5,1.0,0
addiction,1,34,0,5,as7,1.0,0
addiction,1,35,0,2,as4,1.0,0
addiction,1,36,0,2,as4,1.0,0
addiction,1,37,0,1,as3,1.0,0
addiction,1,38,0,3,as5,1.0,0
addiction,1,39,0,1,as3,1.0,0
addiction,1,40,0,3,as5,1.0,0
addiction,1,41,0,3,as5,1.0,0
addiction,1,42,0,3,as5,1.0,0
addiction,1,43,0,3,as5,1.0,0
addiction,1,44,0,3,as5,1.0,0
addiction,1,45,0,5,as7,1.0,0
addiction,1,46,0,1,as3,1.0,0
addiction,1,47,0,3,as5,1.0,0
addiction,1,48,0,2,as4,1.0,0
addiction,1,49,0,5,as7,1.0,0
addiction,1,50,0,3,as5,1.0,0
addiction,1,51,0,2,as4,1.0,0
addiction,1,52,0,5,as7,1.0,0
addiction,1,53,0,5,as7,1.0,0
addiction,1,54,0,2,as4,1.0,0
addiction,1,55,0,2,as4,1.0,0
addiction,1,56,0,1,as3,1.0,0
addiction,1,57,0,3,as5,1.0,0
addiction,1,58,0,1,as3,1.0,0
addiction,1,59,0,3,as5,1.0,0
addiction,1,60,0,2,as4,1.0,0
addiction,1,61,0,3,as5,1.0,0
addiction,1,62,0,6,ag,0.0,3
addiction,1,63,3,1,as3,0.0,2
addiction,1,64,2,0,as2,0.0,1
addiction,1,65,1,6,ag,1.0,0
addiction,1,66,0,3,as5,1.0,0
addiction,1,67,0,2,as4,1.0,0
addiction,1,68,0,3,as5,1.0,0
addiction,1,69,0,2,as4,1.0,0
addiction,1,70,0,2,as4,1.0,0
addiction,1,71,0,2,as4,1.0,0
addiction,1,72,0,3,as5,1.0,0
addiction,1,73,0,1,as3,1.0,0
addiction,1,74,0,1,as3,1.0,0
addiction,1,75,0,5,as7,1.0,0
addiction,1,76,0,1,as3,1.0,0
addiction,1,77,0,5,as7,1.0,0
addiction,1,78,0,3,as5,1.0,0
addiction,1,79,0,1,as3,1.0,0
addiction,1,80,0,3,as5,1.0,0
addiction,1,81,0,2,as4,1.0,0
addiction,1,82,0,1,as3,1.0,0
addiction,1,83,0,5,as7,1.0,0
addiction,1,84,0,2,as4,1.0,0
addiction,1,85,0,2,as4,1.0,0
addiction,1,86,0,5,as7,1.0,0
addiction,1,87,0,2,as4,1.0,0
addiction,1,88,0,1,as3,1.0,0
addiction,1,89,0,5,as7,1.0,0
